20.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
